timestamp,action,neg,neu,pos,SlowD,SlowK,SMA,MACD,MACD_Hist,MACD_Signal
2004-01-30,0.0,0.077,0.857,0.066,83.7075,87.8806,112.4725,0.32,0.6564,-0.3364
2004-02-02,0.0,0.057999999999999996,0.867,0.07400000000000001,78.0589,85.5294,111.8025,-0.0531,0.4474,-0.5005
2004-02-03,0.0,0.138,0.779,0.08199999999999999,71.1248,77.7124,111.3885,-0.2872,0.3252,-0.6124
2004-02-04,0.0,0.124,0.7809999999999999,0.095,63.3481,70.9349,111.1625,-0.5482,0.1454,-0.6936
2004-02-05,1.0,0.079,0.825,0.095,61.4372,64.727,111.0915,-0.6026,0.1274,-0.73
2004-02-06,0.0,0.1,0.845,0.055,61.8146,54.3824,110.999,-0.6087,0.1532,-0.7619
2004-02-09,0.0,0.1,0.816,0.084,71.439,65.2023,110.622,-0.7069,0.0933,-0.8002
2004-02-10,0.0,0.099,0.8370000000000001,0.064,73.8295,65.859,110.436,-0.7355,0.088,-0.8235
2004-02-11,1.0,0.106,0.821,0.073,76.3492,83.2558,110.324,-0.7979,0.0476,-0.8455
2004-02-12,0.0,0.083,0.857,0.061,72.4089,72.3737,110.525,-0.8181,0.0393,-0.8574
2004-02-13,0.0,0.08800000000000001,0.8340000000000001,0.078,73.1803,73.4181,110.637,-1.0264,-0.1592,-0.8672
2004-02-17,0.0,0.109,0.8059999999999999,0.086,69.6574,71.4349,111.281,-0.9995,-0.1721,-0.8274
2004-02-18,0.0,0.09699999999999999,0.826,0.077,59.4518,74.688,111.587,-0.9699,-0.1855,-0.7844
2004-02-19,0.0,0.129,0.795,0.076,45.0136,62.8492,111.776,-1.0758,-0.3378,-0.738
2004-02-20,0.0,0.098,0.838,0.064,31.3331,40.8182,112.051,-1.0824,-0.4288,-0.6535
2004-02-23,0.0,0.11699999999999999,0.8170000000000001,0.065,22.4874,31.3733,112.43,-0.9986,-0.4523,-0.5463
2004-02-24,0.0,0.10400000000000001,0.8240000000000001,0.07200000000000001,19.7382,21.8078,112.85,-0.6868,-0.2535,-0.4332
2004-02-25,0.0,0.126,0.804,0.07,28.2482,14.2812,113.509,-0.3867,-0.0169,-0.3699
2004-02-26,0.0,0.129,0.792,0.079,44.9792,23.1257,114.117,-0.1101,0.2555,-0.3656
2004-02-27,1.0,0.09699999999999999,0.828,0.075,56.3838,47.3376,114.427,-0.0263,0.4032,-0.4295
2004-03-01,0.0,0.083,0.852,0.066,58.0838,64.4743,114.7,-0.0228,0.5076,-0.5303
2004-03-02,0.0,0.084,0.847,0.069,51.6765,57.3395,114.235,-0.2816,0.3756,-0.6572
2004-03-03,0.0,0.08199999999999999,0.8390000000000001,0.079,48.6855,52.4377,113.937,-0.2832,0.468,-0.7511
2004-03-04,1.0,0.079,0.882,0.038,49.7299,45.2523,113.95,-0.3197,0.5484,-0.8681
2004-03-05,1.0,0.069,0.852,0.078,59.8314,48.3666,113.777,-0.3362,0.669,-1.0052
2004-03-08,0.0,0.14,0.7879999999999999,0.07200000000000001,72.862,55.5708,113.307,-0.3819,0.7905,-1.1725
2004-03-09,1.0,0.105,0.812,0.083,84.2541,75.557,113.335,-0.2861,1.084,-1.3701
2004-03-10,0.0,0.124,0.816,0.06,87.0122,87.4582,112.792,-0.5109,1.1303,-1.6411
2004-03-11,0.0,0.086,0.845,0.07,80.4648,89.7472,112.182,-0.8504,1.0733,-1.9237
2004-03-12,0.0,0.081,0.851,0.069,72.1909,83.8311,111.792,-1.2388,0.9532,-2.192
2004-03-15,0.0,0.128,0.742,0.13,60.6618,67.8161,111.351,-1.7827,0.6476,-2.4303
2004-03-16,0.0,0.08800000000000001,0.851,0.062,55.8284,64.9256,111.395,-1.9633,0.6289,-2.5922
2004-03-17,0.0,0.10300000000000001,0.857,0.04,49.5282,49.2438,111.0765,-2.0105,0.739,-2.7495
2004-03-18,0.0,0.081,0.8490000000000001,0.07,48.6249,53.3159,110.8115,-2.3968,0.5374,-2.9342
2004-03-19,0.0,0.09,0.857,0.053,51.0278,46.0251,109.1335,-2.6402,0.4284,-3.0686
2004-03-22,0.0,0.133,0.78,0.087,59.2427,46.5337,109.2795,-2.6396,0.5361,-3.1757
2004-03-23,0.0,0.122,0.816,0.062,75.1023,60.5245,109.4385,-2.9588,0.351,-3.3097
2004-03-24,0.0,0.131,0.8190000000000001,0.05,85.7656,70.6698,110.0255,-3.093,0.3044,-3.3975
2004-03-25,1.0,0.10099999999999999,0.855,0.044000000000000004,87.2679,94.1127,110.6535,-3.2113,0.2623,-3.4736
2004-03-26,0.0,0.08,0.878,0.042,74.8669,92.5143,111.0545,-3.5069,0.0322,-3.5391
2004-03-29,1.0,0.092,0.8220000000000001,0.085,54.3099,75.1768,111.2695,-3.8475,-0.3004,-3.5472
2004-03-30,0.0,0.096,0.8220000000000001,0.08199999999999999,36.0947,56.9097,111.6505,-4.2324,-0.7603,-3.4721
2004-03-31,0.0,0.105,0.826,0.069,22.1664,30.8432,112.195,-4.1382,-0.8562,-3.282
2004-04-01,0.0,0.126,0.799,0.075,26.3376,20.5312,112.865,-4.3676,-1.2997,-3.068
2004-04-02,0.0,0.10300000000000001,0.846,0.051,41.8486,15.1247,115.031,-2.9434,-0.2004,-2.743
2004-04-05,1.0,0.071,0.8490000000000001,0.08,62.8968,43.3569,115.446,-2.667,0.0259,-2.693
2004-04-06,0.0,0.099,0.8540000000000001,0.047,70.9355,67.0642,115.635,-2.6471,0.0523,-2.6994
2004-04-07,0.0,0.12300000000000001,0.8109999999999999,0.066,67.3018,78.2692,115.32,-2.7889,-0.0763,-2.7125
2004-04-08,0.0,0.096,0.8590000000000001,0.045,55.1036,67.4731,115.419,-2.9628,-0.2694,-2.6934
2004-04-12,0.0,0.076,0.8190000000000001,0.105,51.3165,56.1631,115.965,-3.1021,-0.476,-2.6261
2004-04-13,0.0,0.147,0.78,0.073,48.914,41.6745,116.793,-3.0595,-0.5524,-2.5071
2004-04-14,0.0,0.073,0.86,0.067,52.5782,56.1118,117.421,-3.1359,-0.7669,-2.369
2004-04-15,1.0,0.09,0.853,0.057,44.1788,48.9558,118.483,-2.8303,-0.6531,-2.1773
2004-04-16,0.0,0.084,0.833,0.083,36.0409,52.6671,119.04,-2.9367,-0.9227,-2.014
2004-04-19,0.0,0.128,0.755,0.11699999999999999,25.0704,30.9136,119.696,-2.8996,-1.1162,-1.7833
2004-04-20,0.0,0.1,0.856,0.044000000000000004,19.3159,24.5419,120.77,-2.6114,-1.1071,-1.5043
2004-04-21,0.0,0.114,0.794,0.092,15.9991,19.7559,121.793,-2.3471,-1.1196,-1.2275
2004-04-22,0.0,0.111,0.7959999999999999,0.09300000000000001,14.623,13.65,122.697,-1.6681,-0.7205,-0.9476
2004-04-23,0.0,0.11599999999999999,0.7859999999999999,0.099,16.8612,14.5916,124.24,-1.2323,-0.4649,-0.7675
2004-04-26,0.0,0.07400000000000001,0.792,0.134,17.756,15.6274,125.187,-1.0736,-0.4224,-0.6512
2004-04-27,0.0,0.09300000000000001,0.8540000000000001,0.053,18.8982,20.3647,125.835,-0.9675,-0.4218,-0.5457
2004-04-28,0.0,0.08,0.873,0.047,18.6433,17.2759,126.377,-0.7894,-0.3492,-0.4402
2004-04-29,0.0,0.12,0.795,0.085,21.8944,19.0538,126.634,-0.6351,-0.2823,-0.3529
2004-04-30,0.0,0.127,0.8190000000000001,0.054000000000000006,29.7885,19.6002,126.9,-0.4524,-0.1701,-0.2823
2004-05-03,0.0,0.136,0.772,0.09300000000000001,44.1449,27.0292,127.094,-0.1831,0.0567,-0.2398
2004-05-04,0.0,0.115,0.83,0.054000000000000006,63.8696,42.7361,126.756,-0.0637,0.1902,-0.254
2004-05-05,0.0,0.122,0.812,0.066,81.6059,62.6693,126.521,-0.0001,0.3015,-0.3015
2004-05-06,0.0,0.16,0.779,0.061,93.4965,86.2034,126.77,0.5099,0.8868,-0.3769
2004-05-07,0.0,0.138,0.8029999999999999,0.059000000000000004,96.3614,95.9452,126.074,0.0476,0.6462,-0.5986
2004-05-10,0.0,0.11800000000000001,0.794,0.08800000000000001,95.284,98.3411,125.471,-0.3518,0.4084,-0.7601
2004-05-11,1.0,0.125,0.823,0.052000000000000005,89.1944,94.798,125.206,-0.6639,0.1983,-0.8622
2004-05-12,0.0,0.096,0.828,0.076,75.6201,92.7128,125.122,-0.9163,-0.0045,-0.9118
2004-05-13,0.0,0.11800000000000001,0.807,0.075,52.4912,80.0724,125.107,-1.0193,-0.1086,-0.9107
2004-05-14,0.0,0.131,0.784,0.085,33.8702,54.0751,125.049,-1.1686,-0.2851,-0.8835
2004-05-17,0.0,0.08800000000000001,0.82,0.091,29.5161,23.326,125.313,-1.2393,-0.4271,-0.8123
2004-05-18,0.0,0.096,0.828,0.076,41.5404,24.2095,126.005,-0.997,-0.2915,-0.7055
2004-05-19,0.0,0.091,0.835,0.07400000000000001,51.5311,41.0128,126.341,-0.8676,-0.235,-0.6326
2004-05-20,0.0,0.111,0.818,0.071,51.0289,59.399,126.641,-0.754,-0.1801,-0.5739
2004-05-21,0.0,0.12300000000000001,0.79,0.087,38.2979,54.1814,126.801,-0.7416,-0.2127,-0.5288
2004-05-24,0.0,0.124,0.802,0.075,23.1261,39.5063,127.078,-0.6182,-0.1426,-0.4756
2004-05-25,1.0,0.096,0.8420000000000001,0.062,14.4671,21.2061,127.158,-0.6035,-0.1635,-0.44
2004-05-26,0.0,0.13699999999999998,0.748,0.11599999999999999,17.3919,8.6659,127.24,-0.6237,-0.2246,-0.3991
2004-05-27,0.0,0.094,0.8220000000000001,0.084,27.3512,13.5292,127.386,-0.5051,-0.1621,-0.343
2004-05-28,0.0,0.096,0.845,0.059000000000000004,39.1966,29.9806,127.45,-0.3351,-0.0327,-0.3025
2004-06-01,0.0,0.113,0.797,0.09,43.7733,38.5438,127.5015,-0.3384,-0.044,-0.2943
2004-06-02,1.0,0.105,0.83,0.065,51.0335,49.0653,127.5335,-0.4587,-0.1754,-0.2833
2004-06-03,0.0,0.106,0.83,0.064,51.6368,43.7109,127.6045,-0.4376,-0.1982,-0.2394
2004-06-04,0.0,0.114,0.7809999999999999,0.105,54.9195,60.3242,127.5265,-0.4319,-0.242,-0.1899
2004-06-07,1.0,0.08199999999999999,0.845,0.073,46.6293,50.8752,127.6675,-0.4193,-0.2899,-0.1294
2004-06-08,0.0,0.10300000000000001,0.8270000000000001,0.069,41.3133,53.5589,127.8465,-0.4195,-0.3625,-0.0569
2004-06-09,0.0,0.129,0.7929999999999999,0.078,37.6416,35.4537,128.0815,-0.3647,-0.3984,0.0337
2004-06-10,0.0,0.11,0.813,0.076,44.1402,34.9273,128.3755,-0.3395,-0.4728,0.1333
2004-06-14,0.0,0.121,0.792,0.087,50.7969,42.5439,128.6585,-0.2321,-0.4835,0.2515
2004-06-15,0.0,0.114,0.818,0.068,50.3002,54.9495,129.1685,0.0031,-0.3692,0.3724
2004-06-16,1.0,0.084,0.851,0.065,39.4289,54.8973,129.473,0.091,-0.3737,0.4647
2004-06-17,0.0,0.121,0.7879999999999999,0.091,26.784,41.0538,129.741,0.1005,-0.4576,0.5581
2004-06-18,0.0,0.067,0.872,0.061,19.5112,22.3355,129.983,0.2394,-0.4331,0.6725
2004-06-21,0.0,0.098,0.799,0.10300000000000001,19.8331,16.9628,130.573,0.5375,-0.2433,0.7808
2004-06-22,0.0,0.115,0.7859999999999999,0.099,24.1257,19.2352,130.843,0.6861,-0.1555,0.8416
2004-06-23,0.0,0.091,0.856,0.053,27.6288,23.3012,130.9,0.8048,-0.0757,0.8805
2004-06-24,0.0,0.105,0.794,0.10099999999999999,35.0346,29.8407,130.942,0.9364,0.0369,0.8994
2004-06-25,0.0,0.132,0.7859999999999999,0.08199999999999999,44.5538,29.7446,130.945,0.9807,0.0905,0.8902
2004-06-28,0.0,0.10300000000000001,0.813,0.085,52.2003,45.5186,130.797,1.1045,0.237,0.8676
2004-06-29,0.0,0.132,0.784,0.085,56.9867,58.3983,130.584,1.1101,0.3017,0.8083
2004-06-30,0.0,0.09,0.848,0.062,59.3697,52.684,130.2025,1.0979,0.365,0.7329
2004-07-01,0.0,0.077,0.8320000000000001,0.09,70.6496,59.8778,129.6315,1.0023,0.3607,0.6416
2004-07-02,0.0,0.079,0.856,0.066,78.7787,65.5473,129.1575,1.0204,0.469,0.5515
2004-07-06,0.0,0.076,0.8190000000000001,0.106,84.7996,86.5237,128.6365,0.7986,0.3644,0.4342
2004-07-07,0.0,0.09,0.8290000000000001,0.081,84.7912,84.2651,128.1445,0.6058,0.2627,0.3431
2004-07-08,0.0,0.106,0.831,0.063,87.325,83.6099,127.6144,0.5065,0.2291,0.2774
2004-07-09,0.0,0.106,0.8029999999999999,0.091,86.1062,86.4987,127.2704,0.3796,0.1594,0.2202
2004-07-12,0.0,0.079,0.831,0.09,81.06,91.8665,127.0164,0.1419,-0.0385,0.1803
2004-07-13,0.0,0.11599999999999999,0.8029999999999999,0.081,69.575,79.9534,127.1284,0.0715,-0.1184,0.1899
2004-07-14,0.0,0.11699999999999999,0.82,0.064,62.4889,71.3602,126.8314,-0.0895,-0.309,0.2195
2004-07-15,1.0,0.10800000000000001,0.821,0.071,54.6638,57.4113,126.84,-0.1252,-0.4219,0.2968
2004-07-16,0.0,0.10099999999999999,0.7829999999999999,0.11599999999999999,47.5716,58.6951,127.241,-0.0401,-0.4424,0.4023
2004-07-19,0.0,0.098,0.831,0.071,35.4152,47.8849,128.1265,0.125,-0.3879,0.5129
2004-07-20,0.0,0.10300000000000001,0.8270000000000001,0.069,28.5281,36.1346,128.6185,0.1517,-0.4582,0.6098
2004-07-21,0.0,0.094,0.821,0.084,27.8882,22.2261,128.9995,0.2558,-0.4686,0.7244
2004-07-22,0.0,0.08800000000000001,0.8640000000000001,0.049,30.5867,27.2238,129.3525,0.5794,-0.2621,0.8415
2004-07-23,0.0,0.063,0.8690000000000001,0.068,27.891,34.2149,129.3955,0.8019,-0.1052,0.907
2004-07-26,0.0,0.08,0.784,0.136,23.7213,30.3213,129.3905,0.9122,-0.0211,0.9333
2004-07-27,1.0,0.142,0.7659999999999999,0.091,30.5415,19.137,128.9975,0.9023,-0.0363,0.9386
2004-07-28,0.0,0.078,0.86,0.062,50.6206,21.7056,128.9425,1.2228,0.2751,0.9477
2004-07-29,0.0,0.054000000000000006,0.887,0.059000000000000004,73.8251,50.7819,128.8205,1.4714,0.5925,0.8789
2004-07-30,0.0,0.07200000000000001,0.795,0.133,87.4908,79.3743,128.4455,1.4966,0.7658,0.7308
2004-08-02,0.0,0.09300000000000001,0.8440000000000001,0.063,88.5055,91.3191,127.7,1.0696,0.5303,0.5393
2004-08-03,0.0,0.10300000000000001,0.838,0.06,85.3582,91.779,127.306,0.7274,0.3207,0.4068
2004-08-04,0.0,0.102,0.8340000000000001,0.064,72.3603,82.4184,126.852,0.4655,0.1389,0.3266
2004-08-05,0.0,0.09,0.8290000000000001,0.08,58.2587,81.8771,126.607,0.3473,0.0554,0.2919
2004-08-06,0.0,0.12300000000000001,0.787,0.09,40.8295,52.7854,126.493,0.3248,0.0468,0.278
2004-08-09,0.0,0.08199999999999999,0.856,0.062,36.9739,40.1136,126.447,0.1784,-0.0879,0.2663
2004-08-10,1.0,0.106,0.8290000000000001,0.064,40.5109,29.5895,126.337,0.2465,-0.0418,0.2883
2004-08-11,0.0,0.13699999999999998,0.805,0.057,49.6481,41.2187,126.285,0.3319,0.0331,0.2987
2004-08-12,0.0,0.141,0.797,0.062,56.9455,50.7246,126.139,0.3617,0.0712,0.2905
2004-08-13,0.0,0.131,0.773,0.096,60.3822,57.0008,126.107,0.3812,0.1085,0.2727
2004-08-16,0.0,0.087,0.8170000000000001,0.096,60.0487,63.1111,125.812,0.3405,0.095,0.2455
2004-08-17,0.0,0.05,0.882,0.068,61.6892,61.0347,125.432,0.1442,-0.0776,0.2218
2004-08-18,1.0,0.091,0.8390000000000001,0.07,65.9704,56.0002,125.113,0.1379,-0.1033,0.2412
2004-08-19,0.0,0.08900000000000001,0.847,0.063,70.2044,68.0326,125.182,0.138,-0.129,0.267
2004-08-20,0.0,0.10300000000000001,0.8079999999999999,0.08900000000000001,64.538,73.8785,125.32,0.1361,-0.1632,0.2993
2004-08-23,0.0,0.141,0.79,0.07,57.1433,68.7023,125.268,-0.0505,-0.3906,0.34
2004-08-24,1.0,0.08,0.836,0.083,48.0886,51.0333,125.646,0.0348,-0.4029,0.4377
2004-08-25,1.0,0.081,0.863,0.055,43.2471,51.6943,126.018,0.0862,-0.4522,0.5384
2004-08-26,1.0,0.067,0.879,0.054000000000000006,30.4987,41.5383,126.236,0.1719,-0.4796,0.6515
2004-08-27,0.0,0.09300000000000001,0.835,0.07200000000000001,23.9695,36.5086,126.217,0.1494,-0.6219,0.7714
2004-08-30,0.0,0.095,0.83,0.075,21.5512,13.4491,126.2,0.3263,-0.6005,0.9268
2004-08-31,0.0,0.08800000000000001,0.804,0.10800000000000001,32.0867,21.9509,126.183,0.4944,-0.5826,1.077
2004-09-01,1.0,0.087,0.8440000000000001,0.068,43.8204,29.2535,126.138,0.8861,-0.3366,1.2226
2004-09-02,0.0,0.085,0.848,0.066,57.637,45.0557,125.959,0.9882,-0.3186,1.3068
2004-09-03,0.0,0.07,0.841,0.09,71.4695,57.1521,125.877,1.0339,-0.3525,1.3864
2004-09-07,0.0,0.079,0.856,0.065,79.6751,70.7032,125.961,1.0884,-0.3861,1.4745
2004-09-08,0.0,0.105,0.8320000000000001,0.063,76.0136,86.5531,125.976,1.0271,-0.5439,1.5711
2004-09-09,0.0,0.125,0.8,0.075,60.4508,81.7692,125.959,0.883,-0.824,1.707
2004-09-10,0.0,0.154,0.7909999999999999,0.055,40.0653,59.7187,126.169,0.8644,-1.0486,1.913
2004-09-13,0.0,0.135,0.767,0.098,25.6545,39.8644,126.475,0.9402,-1.235,2.1752
2004-09-14,0.0,0.094,0.82,0.086,19.0399,20.6128,127.012,1.2288,-1.2552,2.4839
2004-09-15,0.0,0.094,0.8190000000000001,0.087,20.7254,16.4861,127.572,1.5264,-1.2714,2.7977
2004-09-16,1.0,0.149,0.762,0.08900000000000001,23.9209,20.0206,128.2188,2.0968,-1.0188,3.1156
2004-09-17,0.0,0.08800000000000001,0.853,0.059000000000000004,25.8476,25.6696,128.8998,2.5459,-0.8244,3.3703
2004-09-20,0.0,0.10300000000000001,0.813,0.083,29.9498,26.0724,129.5528,2.9131,-0.6633,3.5764
2004-09-21,0.0,0.11599999999999999,0.816,0.068,36.3584,25.8009,129.7588,3.1816,-0.5606,3.7422
2004-09-22,0.0,0.096,0.841,0.063,40.7644,37.9762,129.7808,3.4332,-0.4491,3.8823
2004-09-23,0.0,0.096,0.8220000000000001,0.08199999999999999,41.0368,45.2982,129.7708,3.6861,-0.3085,3.9946
2004-09-24,0.0,0.095,0.85,0.055999999999999994,36.4079,39.0186,129.6233,3.9023,-0.1695,4.0718
2004-09-27,0.0,0.127,0.797,0.076,39.459,38.7935,129.4763,4.1357,0.0216,4.1141
2004-09-28,0.0,0.10400000000000001,0.828,0.067,47.648,31.4115,129.2793,4.344,0.2353,4.1087
2004-09-29,0.0,0.071,0.861,0.068,67.9128,48.1721,128.8853,4.4703,0.4204,4.0499
2004-09-30,0.0,0.087,0.847,0.066,83.3226,63.3604,128.2845,4.691,0.7462,3.9448
2004-10-01,0.0,0.081,0.857,0.062,93.3823,92.206,127.1455,4.6211,0.8628,3.7582
2004-10-04,0.0,0.064,0.8190000000000001,0.11699999999999999,92.5033,94.4015,125.7074,4.3241,0.7816,3.5425
2004-10-05,0.0,0.081,0.847,0.07200000000000001,92.2531,93.5394,124.7074,4.1795,0.8324,3.3471
2004-10-06,1.0,0.078,0.833,0.08900000000000001,91.3253,89.5689,123.8474,4.0767,0.9377,3.139
2004-10-07,0.0,0.059000000000000004,0.8540000000000001,0.087,92.9904,93.6509,122.8494,3.9004,0.9958,2.9046
2004-10-08,0.0,0.133,0.769,0.098,93.41,90.756,121.9369,3.7058,1.0501,2.6557
2004-10-11,0.0,0.122,0.7929999999999999,0.085,93.0199,94.5644,120.9929,3.4171,1.024,2.3932
2004-10-12,0.0,0.10800000000000001,0.813,0.079,87.466,94.9095,120.1049,3.0204,0.8833,2.1372
2004-10-13,1.0,0.127,0.79,0.084,80.7435,89.5859,119.1309,2.5944,0.678,1.9163
2004-10-14,1.0,0.10300000000000001,0.7959999999999999,0.10099999999999999,76.6904,77.9027,118.6164,2.3478,0.6009,1.7468
2004-10-15,0.0,0.10800000000000001,0.802,0.09,77.2962,74.742,117.8414,2.2637,0.667,1.5966
2004-10-18,1.0,0.134,0.816,0.05,78.9976,77.4264,117.3595,2.2874,0.8576,1.4299
2004-10-19,0.0,0.139,0.763,0.098,79.0597,79.7201,116.5874,2.1357,0.9202,1.2155
2004-10-20,0.0,0.11800000000000001,0.77,0.11199999999999999,81.2383,79.8462,115.6114,1.911,0.9256,0.9854
2004-10-21,0.0,0.10099999999999999,0.792,0.107,81.3278,77.6127,114.6564,1.7511,0.9971,0.754
2004-10-22,0.0,0.07400000000000001,0.878,0.047,75.5137,86.2561,113.5904,1.5215,1.0168,0.5047
2004-10-25,0.0,0.10099999999999999,0.818,0.08199999999999999,65.3509,80.1146,112.4884,1.2523,1.0017,0.2505
2004-10-26,0.0,0.14,0.76,0.1,59.6694,60.1704,111.6484,0.8547,0.8546,0.0001
2004-10-27,1.0,0.083,0.816,0.10099999999999999,70.0536,55.7677,110.9204,0.5467,0.7602,-0.2135
2004-10-28,1.0,0.095,0.838,0.067,80.8269,63.0701,110.3012,0.0126,0.4162,-0.4036
2004-10-29,0.0,0.092,0.8190000000000001,0.08900000000000001,84.2019,91.3229,110.3192,-0.1392,0.3684,-0.5076
2004-11-01,0.0,0.061,0.8759999999999999,0.063,68.3101,88.0878,110.2122,-0.4654,0.1344,-0.5998
2004-11-02,0.0,0.09,0.833,0.077,45.5185,73.195,109.9054,-0.7282,-0.0948,-0.6333
2004-11-03,1.0,0.109,0.8190000000000001,0.07200000000000001,25.5858,43.6475,109.5994,-0.8454,-0.2358,-0.6096
2004-11-04,0.0,0.098,0.767,0.134,20.3224,19.7128,109.3583,-0.8494,-0.2987,-0.5507
2004-11-05,0.0,0.073,0.84,0.08800000000000001,28.7226,13.397,109.4033,-0.7291,-0.2531,-0.476
2004-11-08,0.0,0.09699999999999999,0.804,0.099,45.6999,27.8574,109.8393,-0.4825,-0.0697,-0.4128
2004-11-09,0.0,0.073,0.8640000000000001,0.063,62.5954,44.9135,110.1213,-0.4631,-0.0677,-0.3953
2004-11-10,0.0,0.079,0.865,0.055,71.9288,64.329,110.5806,-0.3338,0.0446,-0.3784
2004-11-11,0.0,0.10400000000000001,0.807,0.08900000000000001,67.2271,78.5438,110.8163,-0.4077,-0.0182,-0.3896
2004-11-12,0.0,0.16,0.742,0.098,48.071,72.9136,110.7663,-0.6149,-0.2299,-0.385
2004-11-15,0.0,0.10300000000000001,0.8170000000000001,0.08,29.6781,50.2239,110.7573,-0.8775,-0.5499,-0.3275
2004-11-16,0.0,0.12,0.813,0.067,17.3131,21.0753,111.1573,-0.8496,-0.6595,-0.1901
2004-11-17,0.0,0.07400000000000001,0.8590000000000001,0.067,15.7203,17.7349,111.6533,-0.595,-0.5698,-0.0252
2004-11-18,0.0,0.069,0.843,0.08800000000000001,19.9745,13.129,112.2253,-0.1941,-0.3114,0.1173
2004-11-19,0.0,0.10400000000000001,0.797,0.099,34.3998,16.297,112.5833,0.1421,-0.053,0.1951
2004-11-22,1.0,0.095,0.815,0.09,51.0163,30.4973,112.1563,0.2536,0.0453,0.2084
2004-11-23,0.0,0.15,0.765,0.085,64.7296,56.405,111.5113,0.2466,0.0496,0.197
2004-11-24,1.0,0.102,0.8340000000000001,0.063,71.0227,66.1466,111.218,0.1513,-0.0333,0.1846
2004-11-26,0.0,0.064,0.809,0.127,77.5553,71.6371,110.885,0.0115,-0.1815,0.193
2004-11-29,1.0,0.113,0.8140000000000001,0.07400000000000001,83.8402,75.2844,110.901,0.005,-0.2334,0.2383
2004-11-30,0.0,0.086,0.85,0.065,83.2855,85.7443,111.084,-0.0523,-0.349,0.2967
2004-12-01,0.0,0.07200000000000001,0.851,0.077,71.0844,90.492,110.78,-0.1909,-0.5749,0.3839
2004-12-02,0.0,0.055999999999999994,0.885,0.06,48.6406,73.6201,110.974,-0.256,-0.7837,0.5277
2004-12-03,0.0,0.078,0.848,0.07400000000000001,27.9466,49.1411,111.347,-0.3456,-1.0692,0.7236
2004-12-06,1.0,0.063,0.8440000000000001,0.09300000000000001,18.5326,23.1607,111.737,-0.4152,-1.4061,0.9909
2004-12-07,0.0,0.09,0.8140000000000001,0.096,19.0079,11.538,112.6,-0.0144,-1.3568,1.3424
2004-12-08,0.0,0.106,0.785,0.109,29.3413,20.8992,113.313,0.5738,-1.1079,1.6816
2004-12-09,0.0,0.09300000000000001,0.831,0.076,34.3598,24.5866,114.124,0.8753,-1.0833,1.9586
2004-12-10,0.0,0.087,0.804,0.109,39.6598,42.5383,115.005,1.2718,-0.9576,2.2294
2004-12-13,0.0,0.114,0.7959999999999999,0.08900000000000001,37.9892,35.9546,115.573,1.5761,-0.8927,2.4688
2004-12-14,0.0,0.094,0.818,0.087,43.3266,40.4865,116.039,1.7228,-0.9692,2.692
2004-12-15,0.0,0.084,0.857,0.059000000000000004,46.3621,37.5265,116.705,2.3145,-0.6198,2.9343
2004-12-16,0.0,0.10800000000000001,0.809,0.08199999999999999,49.5956,51.9666,117.046,2.6381,-0.4512,3.0892
2004-12-17,0.0,0.07,0.877,0.053,50.3112,49.593,116.938,2.8202,-0.3819,3.202
2004-12-20,0.0,0.09,0.795,0.11599999999999999,56.8288,47.2272,116.905,3.034,-0.2635,3.2975
2004-12-21,0.0,0.10099999999999999,0.804,0.095,66.2549,54.1133,116.724,3.2649,-0.0985,3.3634
2004-12-22,0.0,0.099,0.838,0.064,75.5107,69.1459,116.801,3.7411,0.3531,3.388
2004-12-23,0.0,0.061,0.867,0.07200000000000001,78.5939,75.5055,116.235,3.7539,0.4542,3.2997
2004-12-27,0.0,0.076,0.84,0.085,81.0243,81.8806,115.488,3.6688,0.4827,3.1862
2004-12-28,0.0,0.08199999999999999,0.861,0.057,76.5482,78.3956,114.632,3.6423,0.5768,3.0655
2004-12-29,0.0,0.131,0.802,0.067,73.5536,82.7966,113.595,3.4403,0.519,2.9213
2004-12-30,0.0,0.079,0.838,0.083,67.5233,68.4522,112.812,3.3585,0.567,2.7916
2004-12-31,0.0,0.079,0.85,0.071,71.3609,69.4118,111.9368,3.1381,0.4883,2.6498
2005-01-03,0.0,0.156,0.759,0.085,76.035,64.7058,111.3058,3.0759,0.5481,2.5277
2005-01-04,0.0,0.102,0.8340000000000001,0.064,85.8435,79.9651,110.6718,2.8977,0.507,2.3907
2005-01-05,0.0,0.133,0.805,0.063,90.2998,83.4342,110.2138,2.7809,0.517,2.2639
2005-01-06,0.0,0.08199999999999999,0.826,0.092,90.8427,94.1311,109.609,2.5577,0.4231,2.1347
2005-01-07,1.0,0.125,0.815,0.061,82.8154,93.334,109.095,2.3498,0.3208,2.0289
2005-01-10,0.0,0.08800000000000001,0.848,0.065,69.5854,85.063,108.6109,2.1876,0.2389,1.9487
2005-01-11,0.0,0.08800000000000001,0.812,0.1,59.6192,70.0493,108.3379,2.1952,0.3061,1.889
2005-01-12,0.0,0.07,0.863,0.067,55.9201,53.644,108.0079,2.2421,0.4296,1.8125
2005-01-13,1.0,0.087,0.841,0.07200000000000001,61.4226,55.1643,107.5909,2.2369,0.5318,1.7051
2005-01-14,0.0,0.134,0.8059999999999999,0.06,69.9217,58.9521,107.2331,2.2244,0.6522,1.5721
